order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,customer_city,customer_state,payment_type,payment_installments,payment_value,review_score,order_item_id,product_id,seller_id,price,freight_value,product_category_name,product_category_name_english,seller_city,seller_state
0a4581df52d24b72b87ae0feb1b11d08,ac8d05674efe12528f6d96c507aac3bc,delivered,"2018-05-11 13:28:31","2018-05-21 16:52:07",florianopolis,SC,credit_card,5,98.04,5,1,d03bd02af9fff4b98f1c972315e5e9ef,0241d4d5d36f10f80c644447315af0bd,79.90,18.14,moveis_decoracao,"furniture_decor",curitiba,PR
0ab73486735f114f9e844522fa9b16ec,7a2e2c861b10856781dc1a45327e6189,delivered,"2018-04-27 09:48:57","2018-05-08 22:41:37","rio de janeiro",RJ,credit_card,4,99.90,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,99.90,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0a998b0552bd0e04c7b38f0f58737c54,f650ed65abda7782ac4adb70edb5f62e,delivered,"2018-08-01 19:01:08","2018-08-07 20:08:31",uberaba,MG,credit_card,5,125.44,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,112.00,13.44,relogios_presentes,"watches_gifts","ribeirao preto",SP
0a1f877f7653fce5563de42726f033ca,485ae36cb82a351de4f4c2a099ff3606,delivered,"2018-05-12 18:24:44","2018-05-25 21:55:49",tuparece,MG,credit_card,3,31.73,3,1,ac1290e4432c1f2662b71ac47da47691,2138ccb85b11a4ec1e37afbd1c8eda1f,13.50,18.23,telefonia,"telephony","sao paulo",SP
098a8457920d6c63f0cb10ccfbcd369d,f6a623ccb7b0dac8b9c9c74594f2c041,delivered,"2018-06-07 22:58:16","2018-06-12 12:41:20",sorocaba,SP,boleto,1,210.03,5,1,3488d2ce36e718097c1509444289ef7f,fe2032dab1a61af8794248c8196565c9,199.90,10.13,perfumaria,"perfumery",campinas,SP
0ac907873c6fb32bfa8a58be269f0c3f,3e3fe9705a14656dceaf25cd86a7f930,delivered,"2017-07-09 20:34:20","2017-07-20 20:07:52",bauru,SP,boleto,1,141.53,5,1,23c6236434e58c6519c19e56c2dade45,a3a38f4affed601eb87a97788c949667,124.90,16.63,esporte_lazer,"sports_leisure",joinville,SC
0cae0419c5938004fa8b8dba302552d1,7721bac08ba3e3a777291cd38463d39c,delivered,"2017-07-03 16:43:26","2017-07-21 19:49:35","sao luis",MA,boleto,1,61.05,5,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,39.90,21.15,esporte_lazer,"sports_leisure","sao paulo",SP
0d4a43cf7b7994e0a782864d075dc842,967cb8f7540c4e9fa2bffaa0f8f1c63b,delivered,"2018-05-01 17:52:15","2018-05-03 18:36:47",valinhos,SP,credit_card,1,37.38,5,1,51fed4afb1b41d00ad9d25a73b7fbbc7,f262cbc1c910c83959f849465454ddd3,29.99,7.39,consoles_games,"consoles_games","sao paulo",SP
0d41469b51221ce43524f07c73a94878,bdd18a912896b89d0d760816f8d09a4c,delivered,"2018-04-16 12:18:43","2018-05-09 15:26:56","rio de janeiro",RJ,credit_card,2,102.09,4,1,593236d0ff46b4299b4787fb8d43f7f0,0dd184061fb0eaa7ca37932c68ab91c5,79.00,23.09,industria_comercio_e_negocios,"industry_commerce_and_business",guarulhos,SP
0d898acc80d3c7a150bd832ac4050c81,892ebc9490105dedf7e4b7e8283c67cc,delivered,"2018-08-15 09:08:34","2018-08-27 15:22:18","rio de janeiro",RJ,boleto,1,65.35,5,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,49.90,15.45,esporte_lazer,"sports_leisure","sao paulo",SP
0e52eaa92a794742da29c413a23a7b80,0093eadfb5536c158311672bdf418044,delivered,"2018-06-26 21:23:04","2018-07-09 13:44:41",jatai,GO,credit_card,2,137.93,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,119.00,18.93,relogios_presentes,"watches_gifts","ribeirao preto",SP
0ca1bac7f133e0eced641bff853f52ea,c38daf55356a31e900fd1f44eb1609d5,delivered,"2017-10-31 20:45:18","2017-11-07 20:18:45",vicosa,MG,boleto,1,61.00,5,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,45.90,15.10,esporte_lazer,"sports_leisure","sao paulo",SP
0dd96ab2fca2927658c83b7e2e954ec9,b2f66716339acf3fd29df8cb5ad63158,delivered,"2017-07-09 01:55:26","2017-07-22 13:24:37","rio de janeiro",RJ,credit_card,1,54.00,5,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,39.90,14.10,esporte_lazer,"sports_leisure","sao paulo",SP
0c50644a967084c645a3bfdf0cc47545,627ed432c94cb78c7372b6f7cade43b5,delivered,"2017-02-18 15:29:37","2017-03-02 15:52:02",dracena,SP,credit_card,2,27.73,3,1,1349eb7b72fc4394d408917c76464af8,6c1b6d0c604b776f844125f911eb7377,16.77,10.96,bebes,"baby","sao paulo",SP
0d5d3777270af3ab88e1ad0e74c57e52,d445b9c894d13feec15913b63b8f802f,delivered,"2018-08-07 13:05:13","2018-08-17 13:32:38",divinopolis,MG,credit_card,8,158.74,4,1,3e12358032a6a599d25d9fd630cec2e1,c679fb69a36e1d8349e8c50a217b4d58,126.98,31.76,utilidades_domesticas,"housewares","caxias do sul",RS
0d4ec8ac8110edc00c3f378607191877,7cc0fd76a9092be4823dabadeee4fdd8,delivered,"2017-07-14 11:35:02","2017-07-31 20:47:48",aracaju,SE,boleto,1,61.05,3,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,39.90,21.15,esporte_lazer,"sports_leisure","sao paulo",SP
0df6d3734fc28f15c08eb4a9f931e3a8,4758f24482bbff3b42a2bd920df9a615,delivered,"2018-02-05 15:00:28","2018-02-16 21:47:35",campinas,SP,credit_card,2,21.77,4,1,e791e580a2421e4471aebb0629c705c1,9f505651f4a6abe901a56cdc21508025,13.99,7.78,informatica_acessorios,"computers_accessories","sao paulo",SP
0d4a3f1765974c4b0f1f07bb6ce1bda3,9718ea5126caa70bc31533a0e17f95be,delivered,"2018-04-26 09:49:05","2018-05-01 00:42:29",diadema,SP,voucher,1,21.39,1,1,b23cfa104a0f297458ecebea590a33d5,2138ccb85b11a4ec1e37afbd1c8eda1f,14.00,7.39,telefonia,"telephony","sao paulo",SP
0e212b5df829280bba28382cf4aacec2,66218e85ff1fb3229b69a2e9c0255dfa,delivered,"2018-05-11 12:41:47","2018-05-21 14:03:28","sao bernardo do campo",SP,credit_card,2,115.00,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,115.00,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0d9ed9d101d80f2accbf309324fea494,ec90d49ce6c2e05379813459bf41a90a,delivered,"2018-05-05 13:57:15","2018-05-15 16:37:44","rio de janeiro",RJ,credit_card,1,110.00,4,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,110.00,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0bc2f31a926a812c0002115befdfdebe,aae53fd05ec93f09b7dedec22367e9c9,delivered,"2017-11-13 15:37:39","2018-01-20 11:53:50","caxias do sul",RS,credit_card,3,162.42,1,2,17da5d80ea0eeabd565083183027d588,e9779976487b77c6d4ac45f75ec7afe9,65.00,16.21,bebidas,"drinks","praia grande",SP
0bc2f31a926a812c0002115befdfdebe,aae53fd05ec93f09b7dedec22367e9c9,delivered,"2017-11-13 15:37:39","2018-01-20 11:53:50","caxias do sul",RS,credit_card,3,162.42,1,1,17da5d80ea0eeabd565083183027d588,e9779976487b77c6d4ac45f75ec7afe9,65.00,16.21,bebidas,"drinks","praia grande",SP
0e5c1cacfc470555872819fae01e07ae,eb1158f6f5fb2c865dc3dbbdd8d179e7,delivered,"2018-04-16 22:44:14","2018-04-30 15:55:40",vicosa,MG,credit_card,1,110.00,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,110.00,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0c70293ae727a4e81099ec24e6190342,1219554936e47f8eb9141a023dc6dfe5,delivered,"2018-07-26 16:24:08","2018-08-03 15:27:29",brasilia,DF,credit_card,1,74.51,3,1,a7f2b139c27a47d32a6ab4529c65c134,6560211a19b47992c3666cc44a7e94c0,59.00,15.51,relogios_presentes,"watches_gifts","sao paulo",SP
0e578caa492e82502cbc4abe275042a2,a0e826a80a3267186e6d63d1dc10e34f,delivered,"2018-08-09 16:18:42","2018-08-16 12:18:31",cascavel,PR,credit_card,1,178.21,4,1,44feb28a74abb0f2f303412d60160750,72bc2cce903c872fe376a8faaa81d237,159.00,19.21,livros_tecnicos,"books_technical","sao paulo",SP
0bfa29f2e2ca95b17ab75e7ecf1f9df8,4a4c09d4ad0ff0d20520bda4a709d1a6,delivered,"2017-05-30 22:15:57","2017-06-19 20:03:27",itapetinga,BA,credit_card,7,144.91,5,1,f0ea71b6e2ab4cb3bd8f5ba522a25a56,ea6b12bf9ffe2bac34602ec631d97a47,124.80,20.11,,NULL,guarulhos,SP
0e33201d95dd99ef2fc82d81732957b2,07b545f78bd2ddf9040417ad6eb72292,delivered,"2018-07-23 10:58:50","2018-07-31 10:12:05",pindamonhangaba,SP,credit_card,1,63.00,2,1,afecbd7b41e981fa603c9c008f894f15,ed8cb7b190ceb6067227478e48cf8dde,49.99,13.01,eletronicos,"electronics",santos,SP
0c3e2dc4a3eeb282bd4df0b620dcff6d,3460eb5edd166a7e45eeb273fce75187,delivered,"2018-01-15 10:04:39","2018-01-24 14:28:45","sao jose do rio preto",SP,voucher,1,7.18,1,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,29.99,11.85,telefonia,"telephony","sao paulo",SP
0c3e2dc4a3eeb282bd4df0b620dcff6d,3460eb5edd166a7e45eeb273fce75187,delivered,"2018-01-15 10:04:39","2018-01-24 14:28:45","sao jose do rio preto",SP,credit_card,1,59.72,1,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,29.99,11.85,telefonia,"telephony","sao paulo",SP
0c3e2dc4a3eeb282bd4df0b620dcff6d,3460eb5edd166a7e45eeb273fce75187,delivered,"2018-01-15 10:04:39","2018-01-24 14:28:45","sao jose do rio preto",SP,voucher,1,16.78,1,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,29.99,11.85,telefonia,"telephony","sao paulo",SP
0c6a35b799f52f904a18f2810c4d1772,ad48ee61dba1606e5ee496ca03710f83,delivered,"2017-10-01 12:09:38","2017-10-16 19:50:02",serra,ES,credit_card,1,66.74,5,1,a22f707cfd269773138c3bf3a43f6180,23613d49c3ac2bd302259e55c06c050c,45.90,20.84,moveis_decoracao,"furniture_decor","porto ferreira",SP
0e696093d25ba307ef78cf0d208bf500,5fb239cb8ef28ff4b56d2e34da747f99,delivered,"2017-12-04 11:46:39","2017-12-13 22:47:13",maringa,PR,credit_card,3,66.11,4,1,91e6a181c1ebe734ab459822cee89763,715bbd5ba4e6b74cb0d2f29eb45058b0,50.00,16.11,relogios_presentes,"watches_gifts","serra negra",SP
0e39a2860c79b45dfca72b9153461a8b,8eb88eb1066f4e8b52dcc1b739652b9c,delivered,"2017-07-31 11:35:38","2017-08-03 19:22:07","sao paulo",SP,voucher,1,94.35,5,1,62224b433a431310bf27129938ad9f64,7b07b3c7487f0ea825fc6df75abd658b,84.94,9.41,esporte_lazer,"sports_leisure","sao paulo",SP
0baf99fae5355ac5c8b31a2d33fd830b,c3d289c17f8f7ff380061f524006e8ba,delivered,"2017-05-31 09:12:51","2017-06-08 14:54:26",goianesia,GO,credit_card,3,35.09,5,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,19.99,15.10,beleza_saude,"health_beauty","santo andre",SP
0cbea266e238cccbca8f44662f87c527,97ccfffe894ddb0e47cedf509786189f,delivered,"2018-03-25 12:44:43","2018-05-03 17:03:55",cristina,MG,credit_card,1,80.44,1,2,ead3077a141a9c800d6a4bb9d0d415b6,b2479f944e1b90cf8a5de1bbfde284d6,21.99,18.23,cama_mesa_banho,"bed_bath_table",ibitinga,SP
0b9a8b8e703c7c54c11e7f2a057d3cfc,5a6661b43e78a355ca55ac1443db9e50,delivered,"2018-03-11 09:27:22","2018-04-11 21:38:53","rio de janeiro",RJ,credit_card,8,89.36,3,1,54af11c815f92135fb554bd9c97dd418,004c9cd9d87a3c30c522c48c4fc07416,69.90,19.46,cama_mesa_banho,"bed_bath_table",ibitinga,SP
0c53c83ddb6fc0f6d915cda471c0aee5,bde4e157ee06c28735a5ed052ba76769,delivered,"2017-08-29 20:50:49","2017-09-13 22:22:31",araxa,MG,credit_card,8,334.46,5,1,aba0932cedf32b2a7b6b832f11769613,a416b6a846a11724393025641d4edd5e,315.00,19.46,beleza_saude,"health_beauty","sao paulo",SP
0c75e71e90c568ddf98a984598c228fe,ba0b8884d1b2e367c211fc51cf96bd4d,delivered,"2018-06-25 13:04:00","2018-06-26 14:31:55",campinas,SP,credit_card,1,39.48,4,1,adf591c625cb265c12bc6749d3a2f757,a420f60ff1aa9acc80d0e42959f2b313,32.00,7.48,beleza_saude,"health_beauty","sao paulo",SP
0dfb6682877b58ca5105919c6cd2b741,97d3d42d95f911ec3a7bce4937ad5832,delivered,"2017-06-04 14:38:36","2017-06-16 15:33:10","rio verde",GO,credit_card,1,58.09,5,1,66b5f91356d928ae807ab4ee547f5e3e,f45122a9ab94eb4f3f8953578bc0c560,42.99,15.10,pet_shop,"pet_shop",piracicaba,SP
0ca64e59f59b26fb6fb2726f907bb52d,8560b967cdb6597a5f8e81a89d9195cf,delivered,"2018-05-03 16:13:44","2018-05-19 14:38:33","sao goncalo",RJ,credit_card,4,99.90,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,99.90,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0cc36282e7b0e281bb99dfdc8c0f11aa,5ce973fbda84cc196075524439c99bb2,delivered,"2017-09-07 16:07:10","2017-09-13 22:09:59",taubate,SP,credit_card,6,647.54,5,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,610.00,37.54,cool_stuff,"cool_stuff",araraquara,SP
0b98d69e5b550f6727dc0beb88d1694b,0c5609d2ffeb93f99526462c979f5310,delivered,"2017-10-11 13:35:05","2017-10-24 18:17:57",campinas,SP,credit_card,10,397.30,5,1,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,329.90,67.40,brinquedos,"toys",curitiba,PR
0e02536713cb943858f5cd5b34f43e4c,448bb5b3df0b636fcc39ecc2ebd20b5f,delivered,"2017-06-30 10:12:50","2017-07-17 18:37:07","volta redonda",RJ,boleto,1,101.25,5,1,37b4783642fb927cc790934843b00b06,6edacfd9f9074789dad6d62ba7950b9c,84.90,16.35,moveis_decoracao,"furniture_decor",guarulhos,SP
0dd9f7281057d5bc3e2c64016de476d6,ededff5a5c43311f63b562b9d015d68b,delivered,"2018-04-07 10:15:31","2018-04-26 22:12:59",olinda,PE,credit_card,3,208.01,5,1,29d7696e65020b6cf7846bc4d7668f65,e70053bf73d1b5863932e53a9fa47496,188.00,20.01,telefonia,"telephony","sao paulo",SP
0bde6dfc382fc35f1a5ebf8ddf8e639d,f099b487fbaeef30ede41694ccf282a3,delivered,"2018-04-27 08:52:05","2018-05-14 23:46:40","sao luis",MA,credit_card,1,99.90,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,99.90,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
0d0b6cc488971eabaf999e0fca2b7bfe,12d69fce7a250f435cf1a184a28e030c,delivered,"2018-07-04 21:20:35","2018-07-21 18:48:47",teresopolis,RJ,boleto,1,41.03,4,1,01cf7c4cffff8db0a1cbe612bd2d50a4,f7720c4fa8e3aba4546301ab80ea1f1b,17.75,23.28,moveis_decoracao,"furniture_decor",curitiba,PR
0d7ef227c3cb5f6a3fc62c0beb5e11cd,a192615354b55122778ab9c19cc3a76a,delivered,"2018-07-22 11:36:44","2018-07-27 14:58:47",taguai,SP,credit_card,2,43.26,5,1,01cf7c4cffff8db0a1cbe612bd2d50a4,f7720c4fa8e3aba4546301ab80ea1f1b,23.90,19.36,moveis_decoracao,"furniture_decor",curitiba,PR
0c1e8da95f0bc94596b6e3571ba53a33,e6844a55be2b09d0651ee44371fe6298,delivered,"2018-04-23 15:23:09","2018-05-14 23:51:31","nova lima",MG,credit_card,5,259.64,4,1,03b63c5fc16691530586ae020c345514,bfd27a966d91cfaafdb25d076585f0da,239.00,20.64,bebes,"baby","serra negra",SP
0c7561e19f14900c9c63487cc532f384,17c5a9997801ff12fa6faeaae9748630,shipped,"2018-04-17 23:32:12",,"rio de janeiro",RJ,credit_card,8,184.96,4,1,148d27957e1653a2e9c8c3771f5a5a0f,fa1c13f2614d7b5c4749cbc52fecda94,168.90,16.06,relogios_presentes,"watches_gifts",sumare,SP
0d9d925e207cc6cdb378f3bd246c58b7,a2410764817b7c222e03169f7c531b08,delivered,"2018-01-16 01:20:20","2018-01-17 20:39:07",brasilia,DF,credit_card,1,77.01,5,1,2500fb88ba75d71bd264e88b4da5b44b,bd0389da23d89b726abf911cccc54596,68.90,8.11,telefonia,"telephony",brasilia,DF
0d7fa46a537318ea56d17071cd6dff66,89c1908fb6778e5180eed81f21f042e5,delivered,"2017-09-21 10:41:55","2017-09-28 19:38:08",bauru,SP,boleto,1,47.38,5,1,46a44fef61c4835cb2cc8f39f0ce0752,1554a68530182680ad5c8b042c3ab563,34.90,12.48,utilidades_domesticas,"housewares","monte siao",MG
0cc4679e0f3d7eb6a1e80d864e9a62c9,4fb7af6814466893de614d219265d0af,delivered,"2018-03-28 09:43:05","2018-04-17 15:12:32",brasilia,DF,credit_card,3,168.83,5,1,8934769521d632e65c27992662f05673,cb8bcce248bb1fb274ba762d8b971456,149.90,18.93,cool_stuff,"cool_stuff","santa rita do sapucai",MG
112f6cd3047e7f158607233e26206398,f9ed63010ec897e6fb2c5ce868195a18,delivered,"2018-01-03 16:29:52","2018-01-12 23:18:59",itaquaquecetuba,SP,boleto,1,119.89,5,1,84e1b9c6ba2ed178bd217097b41f1251,1b938a7ec6ac5061a66a3766e0e75f90,74.90,44.99,moveis_cozinha_area_de_servico_jantar_e_jardim,"kitchen_dining_laundry_garden_furniture",penapolis,SP
0f6665a373c36216e96163b3162404b0,fbc72868276e138732416292b2c011d1,delivered,"2018-01-31 11:55:35","2018-02-16 16:58:57",jatai,GO,voucher,1,73.70,4,1,c01cc7b6054e22d68972a35df1e0c249,a67780aba9dd436e7ac0aa1f889e73ec,42.60,31.10,automotivo,"auto","presidente prudente",SP
0ff41d0741d36126966da6f95318918f,cf32c953e3f9c1fe1e99fca3d3dd56d1,delivered,"2017-04-03 15:54:23","2017-04-17 10:14:46",brasilia,DF,boleto,1,92.11,4,1,a8fe47ad6f852f93cc92c7b408687de3,aaed1309374718fdd995ee4c58c9dfcd,72.90,19.21,esporte_lazer,"sports_leisure",timbo,SC
0f785010dcc39b620a31199592907f64,1d49ad11416fc3571d6d1da8b344d9d1,delivered,"2017-09-10 10:21:53","2017-09-21 18:48:08","barra mansa",RJ,credit_card,8,675.01,5,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,610.00,65.01,cool_stuff,"cool_stuff",araraquara,SP
10f809105e097213525169c1cba5c5cd,9b478e1c20f0f95555da7a3e7431427e,delivered,"2018-08-09 14:34:22","2018-08-13 15:21:55","rio de janeiro",RJ,credit_card,1,28.47,5,1,5bf681c3d83a332fbb49765e3e572145,537eb890efff034a88679788b647c564,20.90,7.57,utilidades_domesticas,"housewares","rio de janeiro",RJ
0f67e615d797da223ac5601b9b08b180,74fbb79efe8970851ed1762f096e2d4d,delivered,"2018-06-07 17:53:48","2018-06-09 17:13:42",guarulhos,SP,credit_card,3,153.67,4,1,5135301d684848b74276f22afcc6781c,7722b1df1b0e383e000397b2c11e3e19,49.90,7.89,utilidades_domesticas,"housewares","sao bernardo do campo",SP
10f70d48b35870bdaaafca92fe51a573,09e96f4ee8ba811ccf2e32141870e3ce,delivered,"2018-01-04 12:45:51","2018-01-05 15:20:20","sao paulo",SP,credit_card,1,93.01,5,1,98190f6a2c3253d07ca86525bb238162,dbd66278cbfe1aa1000f90a217ca4695,79.90,13.11,eletronicos,"electronics","sao paulo",SP
110d534aef964d7dc718809cf07b9a3e,f78b1ca3fee0550ee6405056128d4432,delivered,"2018-02-19 21:25:25","2018-03-21 22:31:04","porto alegre",RS,boleto,1,467.51,3,1,5e560c2bf4bf75f9c836af727033f3c2,17a053fcb14bd219540cbde0df490be0,399.90,67.61,moveis_escritorio,"office_furniture","mogi guacu",SP
0f5a53ae56987191b3c638ed0f784a8d,3e14428c4503ef8a8fa6010a4992b4ce,delivered,"2017-05-15 08:22:12","2017-05-25 11:26:54",campinas,SP,boleto,1,55.69,5,1,e502a4cfd9526d141774f8f7b3d2f782,bd0389da23d89b726abf911cccc54596,39.90,15.79,informatica_acessorios,"computers_accessories",brasilia,DF
0ff2ccfa60758f3655e2f18156bb80ae,7b6ad38e2915f65673cc3068c660dfd1,delivered,"2018-04-14 14:50:11","2018-04-25 21:34:41",contagem,MG,credit_card,2,174.66,5,3,cec6ba506483e17644eb48ee6694f5cf,1f50f920176fa81dab994f9023523100,38.90,19.32,ferramentas_jardim,"garden_tools","sao jose do rio preto",SP
0ff2ccfa60758f3655e2f18156bb80ae,7b6ad38e2915f65673cc3068c660dfd1,delivered,"2018-04-14 14:50:11","2018-04-25 21:34:41",contagem,MG,credit_card,2,174.66,5,2,cec6ba506483e17644eb48ee6694f5cf,1f50f920176fa81dab994f9023523100,38.90,19.32,ferramentas_jardim,"garden_tools","sao jose do rio preto",SP
0ff2ccfa60758f3655e2f18156bb80ae,7b6ad38e2915f65673cc3068c660dfd1,delivered,"2018-04-14 14:50:11","2018-04-25 21:34:41",contagem,MG,credit_card,2,174.66,5,1,cec6ba506483e17644eb48ee6694f5cf,1f50f920176fa81dab994f9023523100,38.90,19.32,ferramentas_jardim,"garden_tools","sao jose do rio preto",SP
0fa425ec819100fb29a4838e37e5d27e,542af0dc5b39bbebba0a49c92bcf9b96,delivered,"2017-11-08 20:44:32","2017-11-11 16:05:02",guaruja,SP,credit_card,5,98.83,2,2,8bd9ea581812a401d20fdccc7b8abb1a,e5a3438891c0bfdb9394643f95273d8e,41.30,0.69,fashion_bolsas_e_acessorios,"fashion_bags_accessories",limeira,SP
107f796f9c1e10edb137ba137996d18b,f61588c8cea27b79e788afc67310c89b,delivered,"2018-04-26 21:49:13","2018-05-09 15:12:03",concordia,SC,credit_card,1,99.90,5,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,99.90,0.00,relogios_presentes,"watches_gifts","ribeirao preto",SP
114b1cbf281d72023b151203775b0b4f,9f0a6132b4dc6010d7b675cdd84aef5d,delivered,"2018-05-25 18:44:29","2018-06-08 14:36:33","rio negrinho",SC,credit_card,5,219.27,5,1,de7d3a484ee73d0be8b0b3518f910201,3289d8c3eef4873f91ce0b1343c0dd58,199.99,19.28,esporte_lazer,"sports_leisure","praia grande",SP
0f344e8ea4fe9078a8183936e5407113,0207ca7dd6d2be6e08d8467651759bdd,delivered,"2017-08-05 22:25:06","2017-08-25 20:26:35",recife,PE,credit_card,6,157.22,5,2,aeeb6146e21d11416d01b0e03c2de06e,6edacfd9f9074789dad6d62ba7950b9c,60.90,17.71,utilidades_domesticas,"housewares",guarulhos,SP
0f344e8ea4fe9078a8183936e5407113,0207ca7dd6d2be6e08d8467651759bdd,delivered,"2017-08-05 22:25:06","2017-08-25 20:26:35",recife,PE,credit_card,6,157.22,5,1,aeeb6146e21d11416d01b0e03c2de06e,6edacfd9f9074789dad6d62ba7950b9c,60.90,17.71,utilidades_domesticas,"housewares",guarulhos,SP
10ade03150da4c3a784807bae033f361,d7886c597dd3eb4baf76f81484a4b7f9,canceled,"2017-09-03 14:54:11",,"sao paulo",SP,credit_card,1,63.33,3,1,36c1e7a02219b5d1e56743473a92e895,751bdc4d83a466c7206cd42e8f426b03,53.99,9.34,esporte_lazer,"sports_leisure","ribeirao pires",SP
0e947809a364825d9cd3af9fe3197074,7c86a90121d1ec392ec94d54a5ca4098,delivered,"2018-07-30 12:19:23","2018-08-07 02:08:48","nova odessa",SP,credit_card,3,124.54,5,1,dc582e9ac5036846acfeeb3093b17aa7,0daf5180aa44356f60f8effa533b55a2,104.90,19.64,perfumaria,"perfumery",goiania,GO
0ed1ecbc5549385cca91dd012b659584,28488ed4aa3650130c3a842b8978d423,delivered,"2018-01-08 02:37:14","2018-01-12 22:30:01","sao paulo",SP,credit_card,1,49.47,5,1,fa9cf28beaafe4f4bec59550f6c76481,1554a68530182680ad5c8b042c3ab563,36.99,12.48,moveis_decoracao,"furniture_decor","monte siao",MG
10d6e6ff69ff215144be63f043568409,698ce68fcad36a397cc2bc59c4ed7369,delivered,"2018-04-25 14:50:03","2018-05-04 11:23:00","jose de freitas",PI,credit_card,10,104.30,4,1,98190f6a2c3253d07ca86525bb238162,dbd66278cbfe1aa1000f90a217ca4695,72.00,32.30,eletronicos,"electronics","sao paulo",SP
0ec20e561e76d49aa3ca434872643de2,4f98668ad1d46cba77e45d3cc23121a9,delivered,"2017-10-24 10:24:30","2017-10-27 15:57:10","sao paulo",SP,credit_card,3,31.77,3,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,23.99,7.78,beleza_saude,"health_beauty","santo andre",SP
0f1a032292563a581f27eac807f97a05,a110c68760b1054980e969c1c84c58ff,delivered,"2018-07-25 21:14:25","2018-07-30 19:56:28","sao paulo",SP,credit_card,1,52.21,5,1,56e04ad5959e2c30a6754d9cc1f098f2,d1ef48b38baca7e831711c4a0aeb398f,38.60,13.61,portateis_casa_forno_e_cafe,"small_appliances_home_oven_and_coffee",apucarana,PR
0ece9be8cfc0d7014370475626b74cf7,24236d77a4ff02fc9acd751fd9f2ea3d,delivered,"2017-08-21 00:01:29","2017-08-23 17:14:50","sao paulo",SP,credit_card,4,43.36,5,2,ac8cd7b94039a681dafe6f7d664864e7,41b39e28db005d9731d9d485a83b4c38,13.90,7.78,moveis_decoracao,"furniture_decor","santo andre",SP
0ece9be8cfc0d7014370475626b74cf7,24236d77a4ff02fc9acd751fd9f2ea3d,delivered,"2017-08-21 00:01:29","2017-08-23 17:14:50","sao paulo",SP,credit_card,4,43.36,5,1,ac8cd7b94039a681dafe6f7d664864e7,41b39e28db005d9731d9d485a83b4c38,13.90,7.78,moveis_decoracao,"furniture_decor","santo andre",SP
0f2c54530ee6ee50a3adc31fb30e8769,35d43bdadfbc9f9dfdcbe37914bf4e1f,delivered,"2017-09-07 22:18:52","2017-09-25 18:53:38",fortaleza,CE,boleto,1,168.23,5,1,52e9413ed0d3e64b796aac2bc2291d50,7f2617c58d5d06806987308b45654351,149.90,18.33,esporte_lazer,"sports_leisure","sao paulo",SP
0ff91985e1cbf76b8e97b408d735f7b6,98a2d639991fc713adc2c95e1b5a3c51,delivered,"2017-09-16 15:02:11","2017-09-25 17:48:40",guaraci,SP,boleto,1,162.45,3,1,52e9413ed0d3e64b796aac2bc2291d50,7f2617c58d5d06806987308b45654351,149.90,12.55,esporte_lazer,"sports_leisure","sao paulo",SP
